sentence,ner
"Presidenti - Harry S. Truman ( 1945–1953 )",O O B-PER I-PER I-PER O O O
"Hondurasi -",B-LOC O
"Megjithatë , më vonë , në çështje të caktuara , ai doli në mbështetje të Presidentit John Adams dhe federalistëve .",O O O O O O O O O O O O O O O B-PER I-PER I-PER O O O
"Bolivia -",B-LOC O
"Zelanda e Re -",B-LOC I-LOC I-LOC O
"Racing de Santander",B-ORG I-ORG I-ORG
"Burkina Faso",B-LOC I-LOC
"Charmed ( - ) .",B-ORG O O O O
"Kjo këngë fitoi Tri pa Jedan dhe përfaqësoi Serbinë në Festivalin Evropian të Këngës 2010 .",O O O O O O O O B-LOC O B-ORG I-ORG I-ORG I-ORG I-ORG O
"Another Perfect Day",B-ORG I-ORG I-ORG
"Rafael Márquez",B-PER I-PER
"Kimi Räikkönen",B-PER I-PER
"RIDREJTO Njësia administrative Kalis",O B-ORG I-ORG I-ORG
"Siera Leone",B-LOC I-LOC
"Turqia -",B-LOC O
"254-268 ) shkatërroi fortifikatatë , të cila më vonë u ri-ndërtuan nga Diokleciani .",O O O O O O O O O O O O B-PER O
"RIDREJTO Pierce County ( Washington )",O B-LOC I-LOC I-LOC I-LOC I-LOC
"Por në krye të të gjithë këtyre u shqua Sandro Botticelli , autor i alegorive , Madonave delikate dhe argumenteve mitologjike .",O O O O O O O O O B-PER I-PER O O O O O O O O O O O
"Mujo Ulqinaku , luftëtar shqiptar",B-PER I-PER O O O
"Koreja e Veriut",B-LOC I-LOC I-LOC
"FR-08 Ardennes G ( Champagne-Ardenne )",O B-LOC O O B-LOC O
"Real Sociedad",B-ORG I-ORG
"asokohe mjeshtër quhej mësuesi ) i Tomas Akuinit .",O O O O O O B-PER I-PER O
"RIDREJTO Muzeu Arkeologjik Durrës",O B-ORG I-ORG I-ORG
"Juan Manuel Fangio - 2'40.1",B-PER I-PER I-PER O O
"Monako -",B-LOC O
"President - François Mitterrand ( 1981–1995 )",O O B-PER I-PER O O O
"Izraeli",B-LOC
"Alfa Romeo",B-ORG I-ORG
"Samoa -",B-LOC O
"KS Besa",B-ORG I-ORG
"RIDREJTO Abdullah ibn Ymmy Meqtum",O B-PER I-PER I-PER I-PER
"Berlin ( Ambasadë )",B-LOC O O O
"Kryeministër - Benito Mussolini ( 1922–1943 )",O O B-PER I-PER O O O
"Organizata Botërore e Doganave",B-ORG I-ORG I-ORG I-ORG
"Shqipëria",B-LOC
"Carl R. Rogers ; 1902-1987 ) ;",B-PER I-PER I-PER O O O O
"RIDREJTO Lejla bint el Minhal",O B-PER I-PER I-PER I-PER
"A Change of Seasons - Dream Theater",B-ORG I-ORG I-ORG I-ORG O B-ORG I-ORG
"Përbindëshi është një roman i shkruajtur nga Ismail Kadare .",O O O O O O O B-PER I-PER O
"RIDREJTO Kombëtarja katalanase e futbollit",O B-ORG I-ORG I-ORG I-ORG
"kombëtare e cila në kohën e Enver Hoxhes u përforcua edhe në kurriz",O O O O O O B-PER I-PER O O O O O
"The Big Bang Theory",B-ORG I-ORG I-ORG I-ORG
"Zambia",B-LOC
"Papua Guinea e Re",B-LOC I-LOC I-LOC I-LOC
"Hungaria",I-LOC
"Bashkëpunon me institucione të tjera kombëtare në ndalimin e trafikimit ilegal të kontrabandës , personave , armëve konvencionale , në Shqipëri .",O O O O O O O O O O O O O O O O O O O O B-LOC O
"Herbert Hoover ( 1929–1933 )",B-PER I-PER O O O
"Kryeministër - Silvio Berlusconi ( 2001–2006 )",O O B-PER I-PER O O O
"Presidenti - Fidel Castro ( 1976–2008 )",O O B-PER I-PER O O O
"Alain Juppé ( 1995–1997 )",B-PER I-PER O O O
"Shqipëria",B-LOC
"Lajm ( gazetë )",B-ORG I-ORG I-ORG I-ORG
"Shok i mirë me aktoren Julia Roberts .",O O O O O B-PER I-PER O
"Francesco Crispi ( 1893–1896 )",B-PER I-PER O O O
"Everything Louder Than Everyone Else",B-ORG I-ORG I-ORG I-ORG I-ORG
"Udhëtari Roman me Autor Sabri Godo .",O O O O B-PER I-PER O
"Serzh Sargsyan ( 2007–2008 )",B-PER I-PER O O O
"Suedia –",B-LOC O
"Ai e filloi ndeshjen në mesfushë dhe u zëvëndësua në minutën e 90 me kosovarin Armend Dallku pas një ndeshje fantastike .",O O O O O O O O O O O O O O O B-PER I-PER O O O O O
"RIDREJTO Njësia administrative Gostimë",O B-LOC I-LOC I-LOC
"RIDREJTO Ekonomia e Ish Republikës Jugosllave e Maqedonisë",O B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG
"Vatikani",B-LOC
"Monako -",B-LOC O
"Mongolia",B-LOC
"RIDREJTO 1958 FIFA Kupa e Botës",O B-ORG I-ORG I-ORG I-ORG I-ORG
"Ajo ka përfaqësuesin e saj me të drejtë vote në Këshillin e Përgjithshëm të Partisë së Gjelbër Evropiane .",O O O O O O O O O O O O O O B-ORG I-ORG I-ORG I-ORG O
"DVD e kombinuar dhe e ri-lëshuar .",B-ORG O O O O O O
"Duke zëvendësuar ekuacionin e Ojler-Lagranzhit në të , ne marrim",O O B-ORG I-ORG I-ORG O O O O O
"RIDREJTO Shqiptarët në Shtetet e Bashkuara",O B-ORG I-ORG I-ORG I-ORG I-ORG
"Guatemala -",B-LOC O
"Në këtë periudhë filloi të pëshpëritet emri Ruhollah Homeini .",O O O O O O O B-PER I-PER O
"Argjentina -",B-LOC O
"Ajo është publikuar në Dark Horse Comics .",O O O O B-ORG I-ORG I-ORG O
"*Kryeministër - Otto von Bismarck ( 1862–1873 )",O O B-PER I-PER I-PER O O O
"Apolonia u penalizua me 6 pikë minus në renditje .",B-ORG O O O O O O O O O
"DL Rrethi i Delvinës",O B-LOC I-LOC I-LOC
"Kryeministër - Francesco Crispi ( 1893–1896 )",O O B-PER I-PER O O O
"RIDREJTO Njësia administrative Karbunarë",O B-LOC I-LOC I-LOC
"Kombëtarja polake e futbollit",B-ORG I-ORG I-ORG I-ORG
"në veriperëndim me Qarkun e Tiranës",O O O B-LOC I-LOC I-LOC
"Sudani",B-LOC
"ishte sezoni i organizuar nga National Basketball Association , sezoni filloi më dhe mbaroi më .",O O O O O B-ORG I-ORG I-ORG O O O O O O O O
"Agim Qirjaqi etj .",B-PER I-PER O O
"Bon Jovi",B-ORG I-ORG
"Monako -",B-LOC O
"Vanuatu -",B-LOC O
"Bardhyl Çaushi , dekan i drejtësisë",B-PER I-PER O O O O
"Robert Themptander ( 1884–1888 )",B-PER I-PER O O O
"Ukraina",B-LOC
"Çerçiz Topulli , shkrimtar , luftëtar , atdhetar",B-PER I-PER O O O O O O
"Sudani",B-LOC
"Mozambiku",B-LOC
"Malajzia",B-LOC
"Filipinet",B-LOC
"RIDREJTO Thabit bin Kurra",O B-PER I-PER I-PER
"Liga e Volejbollit e Shqipërisë",B-ORG I-ORG I-ORG I-ORG I-ORG
"Ndërkohë që Raffaello-ja i ri përvetësonte vlerësime në porositësit vendorë .",O O B-PER O O O O O O O O
"Departamenti i Arsimit i Nju Jork Sitit",B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG
"Kimi Räikkönen",B-PER I-PER
"Apple Inc .",B-ORG I-ORG I-ORG
"Xhamia e Pazarit .",B-ORG I-ORG I-ORG O
"Rifat Kukaj , shkrimtar shqiptar",B-PER I-PER O O O
"Golin e vetem te ndeshjes e shenoi mesfushori Michael Ballack ne minuten e 39 .",O O O O O O O O B-PER I-PER O O O O O
"KS Teuta",B-ORG I-ORG
"Edmond Kapllani",B-PER I-PER
"Kancelar - Willy Brandt ( 1969–1974 )",O O B-PER I-PER O O O
"Valencia CF",B-ORG I-ORG
"Kuba -",B-LOC O
"Liberia -",B-LOC O
"Libani",B-LOC
"Real Madrid C.F .",B-ORG I-ORG I-ORG I-ORG
"Arvid Posse ( 1880–1883 )",B-PER I-PER O O O
"KS Teuta",B-ORG I-ORG
"Richard von Weizsäcker ( 1984–1994 )",B-PER I-PER I-PER O O O
"Monark - Papa Gjon Pali II ( 1978–2005 )",O O B-PER I-PER I-PER I-PER O O O
"Gjeografia e Bermudës",B-LOC I-LOC I-LOC
"RIDREJTO Xhamia e Mbretit ( Berat )",O B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG
"Kupa Evropiane e Kombeve 1964",B-ORG I-ORG I-ORG I-ORG I-ORG
"KF Tirana",B-ORG I-ORG
"Papa Gjoni XXIII ( 1958–1963 )",B-PER I-PER I-PER O O O
"Arvid Lindman ( 1928–1930 )",B-PER I-PER O O O
"RIDREJTO United Nation Development Program",O B-ORG I-ORG I-ORG I-ORG
"Dio",B-ORG
"Cuando seas mia",B-ORG I-ORG I-ORG
"Burundi",B-LOC
"2014 FIFA Kupa e Botës",B-ORG I-ORG I-ORG I-ORG I-ORG
"KF Tirana",B-ORG I-ORG
"Belgjika -",B-LOC O
"link=Raseborg Raseborg ( Raasepori )",O B-LOC O O O
"Afganistani –",B-LOC O
"RIDREJTO Selani ( Skrapar )",O B-LOC I-LOC I-LOC I-LOC
"Kryeministër - Silvio Berlusconi ( 2008–2011 )",O O B-PER I-PER O O O
"Kolumbia -",B-LOC O
"Shtëpia e mallit libër me tregime , me Autor Eqrem Basha .",O O O O O O O O O B-PER I-PER O
"Brazili -- 1 000",B-LOC O O O
"Neymar ka thënë qe idhulli i tij është Lionel Messi dhe se kishte dëshire të luaj përkrah tij .",O O O O O O O O B-PER I-PER O O O O O O O O O
"Kisha e Vërtetë e Jezusit",B-ORG I-ORG I-ORG I-ORG I-ORG
"Japonia -",B-LOC O
"Belgjika -",B-LOC O
"Këto zgjedhjet ashtu si edhe zgjedhjet e mëparëshme u monitoruan nga shumë vëzhgues ndërkombëtarë të OSCE .",O O O O O O O O O O O O O O O B-ORG O
"RIDREJTO Eliminatoret e Kampionatit Evropian të Futbollit 2016 - Grupi A",O B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG
"Ajo shprehu pikëpamje idealiste e reformiste për përmirësimin e monarkisë së Ahmet Zogut .",O O O O O O O O O O O B-PER I-PER O
"Tunizia",B-LOC
"Kryeministër - Benjamin Netanyahu ( 2009–sot )",O O B-PER I-PER O O O
"Janë kualifikuar përsëri në La Liga me ndeshje shtesë",O O O O B-ORG I-ORG O O O
"Agjencia e Sigurimit Kombëtar Amerikan",B-ORG I-ORG I-ORG I-ORG I-ORG
"RIDREJTO Kombëtarja malazeze e futbollit",O B-ORG I-ORG I-ORG I-ORG
"Karl Staaff ( 1911–1914 )",B-PER I-PER O O O
"John Cleese si Niku-Zëre-Pa-Kokë , fantazma e shtëpisë së Grifartit në Hoguorts .",B-PER I-PER O O O O O O O O O O O
"Prindërit e tij emigruan fillimisht në Greqi dhe më pas u vendosën në Turqi ku Abidini ka qenë një nga themeluesit e “Grupit D” në Stamboll , që vlerësohet si fillimi i avangardës në pikturën turke .",O O O O O O B-LOC O O O O O O B-LOC O O O O O O O O O O O B-LOC O O O O O O O O O O O
"Lekë Dukagjini ( 1468–1479 )",B-PER I-PER O O O
"Kryeministër – Edward Heath ( 1970–1974 )",O O B-PER I-PER O O O
"Federata Polake e Futbollit",B-ORG I-ORG I-ORG I-ORG
"President - Shimon Peres ( 2007–2014 )",O O B-PER I-PER O O O
"Pussycat Dolls , The",B-ORG I-ORG I-ORG I-ORG
"RIDREJTO Amantes de luna llena",O B-ORG I-ORG I-ORG I-ORG
"Greqia -",B-LOC O
"Gjithsej Shqipëria mori 48 Pikë në Finale ndërsa Shteti i cili dha më shumë pikë ishte Turqia .",O B-LOC O O O O O O O O O O O O O O B-LOC O
"Ne vitet e fundit është ndërtuar rruga që lidh Elbasanin me qytetin e Lushnjes , duke zvogëluar ndjeshëm kohën e udhëtimit nga një qytet ne tjetrin .",O O O O O O O O O B-LOC O O O B-LOC O O O O O O O O O O O O O
"Shqiptarët në Shtetet e Bashkuara",B-ORG I-ORG I-ORG I-ORG I-ORG
"Ajo është gruaja e Homer Simpson , nëna e Bart , Lisa dhe Maggie Simpson .",O O O O B-PER I-PER O O O B-PER O B-PER O B-PER I-PER O
"President - Ali Abdullah Saleh ( 1978–2012 )",O O B-PER I-PER I-PER O O O
"President - Franz Jonas ( 1965–1974 )",O O B-PER I-PER O O O
"Kryeministër – Margaret Thatcher ( 1979–1990 )",O O B-PER I-PER O O O
"2014 FIFA Kupa e Botës",B-ORG I-ORG I-ORG I-ORG I-ORG
"Helmut Kohl ( 1982–1998 )",B-PER I-PER O O O
"Idriz Seferi - prijës ushtarak",B-PER I-PER O O O
"Kryeministër - Sam Hinds ( 1999–sot )",O O B-PER I-PER O O O
"Ludwig van Beethoven",B-PER I-PER I-PER
"Toskana –",B-LOC O
"Vatikani",B-LOC
"Werner Faymann ( 2008–sot )",B-PER I-PER O O O
"RIDREJTO Emine bint Vehab",O B-PER I-PER I-PER
"George W. Bush ( 2001–2009 )",B-PER I-PER I-PER O O O
"Gjin Progoni ( 1198–1208 )",B-PER I-PER O O O
"Kimi Räikkönen",B-PER I-PER
"Ka një dilpomë për biznes-menaxhim dhe ka pasion futbollin dhe Che Guevara .",O O O O O O O O O O B-PER I-PER O
"Shumë shpejt ai fitoi favorin e blog-erëve me ndikim pasi ata e gjetën muzikën e tij në MySpace .",O O O O O O O O O O O O O O O O O B-ORG O
"Sandër Prosi ... ... ..Milona , mullixhiu",B-PER I-PER O O O O O
"KS Teuta",B-ORG I-ORG
"Alberto Ascari",B-PER I-PER
"President - Ali Abdullah Saleh ( 1978–2012 )",O O B-PER I-PER I-PER O O O
"Turqia -",B-LOC O
"RIDREJTO Hotel California ( album )",O B-ORG I-ORG I-ORG I-ORG I-ORG
"Maroku",B-LOC
"Kosta Rika -",B-LOC I-LOC O
"Kryetari i Shtetit - Mao Zedong ( 1949–1959 )",O O O O B-PER I-PER O O O
"Voltaire ( François-Marie Arouet )",B-PER O O O O
"Adolf Hitler ( 1933–1945 )",B-PER I-PER O O O
"Turqia -",B-LOC O
"Monark - Elizabeth II , Mbretëresha e Bahameve ( 1973–sot )",O O B-PER I-PER O O O O O O O
"RIDREJTO Islami dhe terrorizmi",O B-ORG I-ORG I-ORG
"Princi Norodom Sihanouk ( 1955–1956 )",B-PER I-PER I-PER O O O
"RIDREJTO Fenerbahçe S.K .",O B-ORG I-ORG I-ORG
"Forma e tij e mirë në ligë vazhdoi pas golave të shënuar kundër Athletic Bilbao , Villarreal CF dhe Getafe CF .",O O O O O O O O O O O O O B-ORG I-ORG O B-ORG I-ORG O B-ORG I-ORG O
"Juan Carlos I .",B-PER I-PER I-PER I-PER
"Kryeministër – David Lloyd George ( 1916–1922 )",O O B-PER I-PER I-PER O O O
"RIDREJTO Internet Relay Chat",O B-ORG I-ORG I-ORG
"Mami Koyama – Balalaika ,",B-PER I-PER O O O
"Italia",B-LOC
"Kryetari i Shtetit - Sandro Pertini ( 1978–1985 )",O O O O B-PER I-PER O O O
"Republika Sovjetike Kineze ( shtet i panjohur )",B-LOC I-LOC I-LOC O O O O O
"Rickard Sandler ( 1925–1926 )",B-PER I-PER O O O
"Suedia –",B-LOC O
"Giancarlo Fisichella",B-PER I-PER
"Komuna e Qendrës ( Maqedoni )",B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG
"Kupa e Botës 1990 – Gjermania",B-ORG I-ORG I-ORG I-ORG O B-ORG
"Kombëtarja azerbajxhane e futbollit",B-ORG I-ORG I-ORG I-ORG
"Hamburger SV",B-ORG I-ORG
"Agim Çeku ( 1960– )",B-PER I-PER O O O
"Perandoria Osmane",B-LOC I-LOC
"Kosta Rika -",B-LOC I-LOC O
"Japonia –",B-LOC O
"Namibia -",B-LOC O
"Burundi",B-LOC
"Paraardhës i tij ishte Papa Gregori IX , ndërsa pasardhësi Papa Inoçenti IV .",O O O O B-PER I-PER I-PER O O O B-PER I-PER I-PER O
"New York City , New York",B-LOC I-LOC I-LOC O B-LOC I-LOC
"Republika Dominikane -",B-LOC I-LOC O
"Burimi ( qytet )",B-LOC I-LOC I-LOC I-LOC
"Larry David për personazhn personal në Curb Your Enthusiasm",B-PER I-PER O O O O B-ORG I-ORG I-ORG
"Lidhja Demokratike në Mal të Zi",B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG
"FC Barcelona 'Titulli i 6 ( i gjashtë ) i klubit",B-ORG I-ORG O O O O O O O O O
"RIDREJTO Il pleut de l'or",O B-ORG I-ORG I-ORG I-ORG
"Omani –",B-LOC O
"Byroja politike e Partisë së Punës së Shqipërisë",B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG
"Organizata Botërore e Shëndetësisë",B-ORG I-ORG I-ORG I-ORG
"RIDREJTO Ndeshja e futbollit Serbi-Shqipëri ( 2014 )",O B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG
"Izraeli",B-LOC
"RIDREJTO Habibe bint Ubejdullah",O B-PER I-PER I-PER
"Violeta Manushi ... Tezja",B-PER I-PER O O
"Siuntio ( Sjundeå )",B-LOC O O O
"Franca",B-LOC
"Unë veproj dhe kuptoj ... - Konfuci",O O O O O O B-PER
"Populli i Shkodrës i ka thur këngë figurës së tij .",O O B-LOC O O O O O O O O
"Kimi Räikkönen",B-PER I-PER
"RIDREJTO GNK Dinamo Zagreb",O B-ORG I-ORG I-ORG
"Birmania",B-ORG
"Grupi e mori emrin Liquid Tension Experiment .",O O O O B-ORG I-ORG I-ORG O
"Këshilli i Sigurimit i Organizatës së Kombeve të Bashkuara",B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG
"Zelanda e Re -",B-LOC I-LOC I-LOC O
"RIDREJTO Ibrahim bej Biçakçiu",O B-PER I-PER I-PER
"Kryeministër – Anders Fogh Rasmussen ( 2001–2009 )",O O B-PER I-PER I-PER O O O
"Stadiumi Selman Stërmasi",B-ORG I-ORG I-ORG
"Tre muaj më vonë , ai shënoi golin e parë të skuadrës në barazimin 1–1 jashtë fushe kundër Irlandës së Veriut .",O O O O O O O O O O O O O O O O O O B-ORG I-ORG I-ORG O
"Shtigjet e shekujve tregime me Autor Kasëm Trebeshina .",O O O O O O B-PER I-PER O
"KF Laçi",B-ORG I-ORG
"Monark - Elizabeth II , Mbretëresha e Cejlonit ( 1952–1972 )",O O B-PER I-PER O O O O O O O
"Tolga Ciğerci – Rekordi kompetitiv te UEFA",O O O O O O B-ORG
"Nexhmije Hoxha – ( 1921– ) , politikan shqiptar",B-PER I-PER O O O O O O O
"Ai aktualisht luan për ekipin turke Galatasary .",O O O O O O B-ORG O
"RIDREJTO Kombëtarja irlandeze e futbollit",O B-ORG I-ORG I-ORG I-ORG
"Lufta Ruso-Turke ( 1877-1878 )",B-ORG I-ORG I-ORG I-ORG I-ORG
"Palestina ( shtet me njohje të kufizuar )",B-ORG O O O O O O O
"Algjeria",B-LOC
"India",B-LOC
"Me Nina Simone",O B-PER I-PER
"Indonezia",B-LOC
"*Kryetari i Shtetit - Mao Zedong , Kryetar i Komitetit Qëndror Ekzekutiv ( 1931–1937 )",O O O O B-PER I-PER O O O O O O O O O
"Shtetet e Bashkuara të Amerikës –",B-LOC I-LOC I-LOC I-LOC I-LOC O
"Eagles Live",B-ORG I-ORG
"Kelowna është kryeqëndra e distriktit .",B-LOC O O O O O
"RIDREJTO Hani i Elezit",O B-LOC I-LOC I-LOC
"Lihtenshtajni -",B-LOC O
"RIDREJTO Partia për Drejtësi , Integrim dhe Unitet",O B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG
"Papua Guinea e Re",B-LOC I-LOC I-LOC I-LOC
"FC Barcelona 'Titulli i 5 ( i pestë ) i klubit",B-ORG I-ORG O O O O O O O O O
"Portugalia –",B-LOC O
"Edhe pse pati një periudhë të shkurtër si ministër i Punëve të Brendshme mandati i tij u dallua nga akte të rënda të dhunës nga ana e regjimit kundër civilëve .",O O O O O O O O O O O O O O O O O O O O O O O O O O O B-ORG O O O
"Në Perandorinë Osmane , gratë turke myslimane e kishin të ndaluar që të luajnë në skenë , me një dekret të Ministrisë së Brendshme .",O B-LOC I-LOC O O O O O O O O O O O O O O O O O O O O O O
"Metropolis Pt. 2 : Scenes from a Memory",B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG
"Suedia –",B-LOC O
"Sali Berisha ( 2005–2013 )",B-PER I-PER O O O
"Tanzania",B-LOC
"Kryeministër - Sam Hinds ( 1999–sot )",O O B-PER I-PER O O O
"Ilomantsi ( 5,693 )",B-LOC O O O
"Libani",B-LOC
"RIDREJTO Vasil ibn Ata",O B-PER I-PER I-PER
"RIDREJTO Radio Televizioni Shqiptar",O B-ORG I-ORG I-ORG
"Ky është disku i fundit në të cilin bënë pjesë kitaristi Fast Eddie Clarke .",O O O O O O O O O O O I-PER I-PER I-PER O
"Lajm ( gazetë )",B-ORG I-ORG I-ORG I-ORG
"Uniunea Democrată Maghiară din România",B-ORG I-ORG I-ORG I-ORG I-ORG
"RIDREJTO Ministria e Arsimit dhe Sportit e Shqipërisë",O B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG
"Kepi i Gjelbër",B-LOC I-LOC I-LOC
"Suedia –",B-LOC O
"Stonehenge , duke vazhduar pastaj të diskutoi mbi botën antike .",B-ORG O O O O O O O O O O
"Prusia –",B-LOC O
"Giorgio Napolitano ( 2006–2015 )",B-PER I-PER O O O
"Monako -",B-LOC O
"Ai më pas shënoi edhe tre gola të tjerë kundër Torinos , tregolshi i tij i dytë i sezonit .",O O O O O O O O O O B-ORG O O O O O O O O O
"President - Fatmir Sejdiu ( 2006–2010 )",O O B-PER I-PER O O O
"Italia",B-LOC
"Gjithashtu Hernanes luajti edhe në gjysmë–finale dhe finale me Seleçãot që fituan trofeun për herë të tretë rresht duke mposhtur në finale Spanjën me rezultatin 3–0 .",O O O O O O O O O O O O O O O O O O O O O O B-ORG O O O O
"2014 FIFA Kupa e Botës",B-ORG I-ORG I-ORG I-ORG I-ORG
"Iso-Polifonia ( gazetë )",B-ORG I-ORG I-ORG I-ORG
"Kuvajti",B-LOC
"RIDREJTO Rrethi i Gramshit",O B-LOC I-LOC I-LOC
"E ka drejtuar poashtu shigjetën e cila e ka goditur Akilin në thembër .",O O O O O O O O O O B-PER O O O
"RIDREJTO Victoria ( Telenovelë )",O B-ORG I-ORG I-ORG I-ORG
"RIDREJTO Njësia administrative Odrie",O B-LOC I-LOC I-LOC
"Lesoto",B-LOC
"RIDREJTO Lufta në Ish Republikën Jugosllave të Maqedonisë në 2001",O B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG
"Amigas y rivales",B-ORG I-ORG I-ORG
"Argjentina -",B-LOC O
"President - Georges Pompidou ( 1969–1974 )",O O B-PER I-PER O O O
"KF Tirana",B-ORG I-ORG
"Kryeministër - Göran Persson ( 1996–2006 )",O O B-PER I-PER O O O
"RIDREJTO Haxhi Veli Bektashi",O B-PER I-PER I-PER
"2014-15 KS Vllaznia Shkodër",O B-ORG I-ORG I-ORG
"Bullgaria -",B-LOC O
"RIDREJTO 1 Lek ( 1996 )",O B-ORG I-ORG I-ORG I-ORG I-ORG
"Vietnami",B-LOC
"Georges Pompidou ( 1962–1968 )",B-PER I-PER O O O
"Kryeministër - Tage Erlander ( 1946–1969 )",O O B-PER I-PER O O O
"Letonia",B-LOC
"Petr Čech",B-PER I-PER
"=== The Three Stooges ===",O B-ORG I-ORG I-ORG O
"Ridrejto Efraimi i Sirisë",O B-PER I-PER I-PER
"Romano Prodi ( 1996–1998 )",B-PER I-PER O O O
"Presidenti - Fidel Castro ( 1976–2008 )",O O B-PER I-PER O O O
"Kosta Rika -",B-LOC I-LOC O
"RIDREJTO Eqrem bej Libohova",O B-PER I-PER I-PER
"Angola",B-LOC
"Xhabir Ibn Haijan",B-ORG I-ORG I-ORG
"Në Malajzi , ndëshkimi është tre vjet burg dhe një gjobë prej 7,400 dollarësh .",O B-LOC O O O O O O O O O O O O O
"Kanadaja -",B-LOC O
"Kameruni",B-LOC
"La Liga ( Vetem ne Shqiperi )",B-ORG I-ORG O O O O O
"Janë kualifikuar përsëri në La Liga me ndeshje shtesë",O O O O B-ORG I-ORG O O O
"Bank of England",B-ORG I-ORG I-ORG
"Etiopia -",B-LOC O
"Maxim Gorky , Malva , Lindja e një Njeriu",B-PER I-PER O O O O O O O
"Kryetari i Shtetit - Mao Zedong ( 1949–1959 )",O O O O B-PER I-PER O O O
"Çamëria ( gazetë )",B-ORG I-ORG I-ORG I-ORG
"Kryeministër - Francisco Franco ( 1939–1973 )",O O B-PER I-PER O O O
"*Kryetari i Shtetit - Francisco Franco ( 1936–1975 )",O O O O B-PER I-PER O O O
"Politikan më i shquar i Xhemijetit ishte Ferat Draga .",O O O O O O O B-PER I-PER O
"Monark - Elizabeth II , Mbretëresha e Tuvalut ( 1978–sot )",O O B-PER I-PER O O O O O O O
"Kancelar - Werner Faymann ( 2008–sot )",O O B-PER I-PER O O O
"Malajzia",B-LOC
"Prozë dhe vargje të zgjedhura 2 me Autori Mitrush Kuteli .",O O O O O O O O B-PER I-PER O
"Mehmet Scholl ( 2009–2010 )",B-PER I-PER O O O
"Brazili -",B-LOC O
"=== Pasuesit e Konfucit mbronin tregtinë e lirë ===",O O O B-PER O O O O O
"Birmania",B-ORG
"Amar sin límites",B-ORG I-ORG I-ORG
"Andorra",B-LOC
"Jeronim de Rada , shkrimtar shqiptar .",B-PER I-PER I-PER O O O O
"RIDREJTO Muhammed ibn Mesleme",O B-PER I-PER I-PER
"Guinea",B-LOC
"Sejshellet",B-LOC
"Metropolis Pt. 2 : Scenes from a Memory",B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG
"RIDREJTO En nombre del amor",O B-ORG I-ORG I-ORG I-ORG
"Filloj vepromtarinë Banka Kombëtare e Shqipërisë si pasardhëse e sistemit bankarë të mëparshëm .",O O B-ORG I-ORG I-ORG I-ORG O O O O O O O O
"Blue-ray Disk ( deri në 50GB )",B-ORG I-ORG O O O O O
"RIDREJTO FK Partizani Tirana",O B-ORG I-ORG I-ORG
"Shën Vincenti dhe Grenadinet",B-LOC I-LOC I-LOC I-LOC
"Kryeministër - Tage Erlander ( 1946–1969 )",O O B-PER I-PER O O O
"Palestina ( shtet me njohje të kufizuar )",B-ORG O O O O O O O
"Ai vazhdoi fomën e tij të shënimit duke shënuar në fitoren 3–2 kundër Lazios .",O O O O O O O O O O O O O B-ORG O
"Kryeministër - Ariel Sharon ( 2001–2006 )",O O B-PER I-PER O O O
"Nepali -",B-LOC O
"Monako -",B-LOC O
"Kryeministër - Fidel Castro ( 1959–2008 )",O O B-PER I-PER O O O
"Margarita Xhepa ... nëna e Helenës",B-PER I-PER O O O O
"Presidenti - Vicente Fox ( 2000–2006 )",O O B-PER I-PER O O O
"Bullgaria -",B-LOC O
"The Dark Side of the Moon",B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG
"Presidenti - Fidel Castro ( 1976–2008 )",O O B-PER I-PER O O O
"Alonso , Trulli , Heidfeld dhe Coulthard ishin ata të cilët plotësuan dhjetë pilotët e sesionit të fundit .",B-PER O B-PER O B-PER O B-PER O O O O O O O O O O O O
"RIDREJTO Enas ibn Maliq",O B-PER I-PER I-PER
"Michael Schumacher",B-PER I-PER
"Ishte bashkëpuntor i revistave Hylli i Dritës” dhe “Leka” , ku ka shkrue artikuj me vlerë në fushën filozofike .",O O O O B-ORG I-ORG I-ORG O O O O O O O O O O O O O
"Si pasojë e tensionit shumë të ulët mund të vjen deri te furnizimi i pakët i organeve ( zemrës , trurit dhe organeve tjera ) me gjak dhe oksigjen .",O O O O O O O O O O O O O O O O O O B-ORG O O O O O O O O O O O
"Xhamia e Iljaz Mirahorit",B-ORG I-ORG I-ORG I-ORG
